Time,Extension,Load,Tensile stress,Tensile strain,Strain 1,Displacement (Strain 1)
(sec),(mm),(N),(MPa),(mm/mm),(mm/mm),(mm)
323.15803,6.24364,9715.12198,458.48538,0.05855,-0.01038,-0.51885
323.20800,6.24944,9716.68810,458.55930,0.05855,0.07845,3.92255
323.25803,6.25530,9716.69257,458.55951,0.05855,0.11466,5.73278
323.30800,6.26110,9717.36386,458.59119,0.05855,0.12989,6.49426
323.35800,6.26696,9718.99778,458.66830,0.05855,0.17519,8.75947
323.40803,6.27275,9719.85981,458.70898,0.05855,0.09238,4.61924
323.45800,6.27861,9719.85236,458.70862,0.05855,0.10101,5.05061
323.50803,6.28453,9721.28585,458.77628,0.05855,0.10063,5.03173
323.55800,6.29033,9724.65128,458.93509,0.05855,0.10862,5.43078
323.60800,6.29613,9722.58598,458.83765,0.05855,0.09091,4.54531
323.65803,6.30193,9723.21108,458.86713,0.05855,0.08975,4.48745
323.70800,6.30785,9723.69164,458.88980,0.05855,0.10059,5.02943
323.75803,6.31365,9725.46190,458.97336,0.05855,0.09332,4.66577
323.80800,6.31951,9726.58247,459.02625,0.05855,0.10331,5.16542
323.85800,6.32525,9726.32840,459.01425,0.05855,0.09725,4.86271
323.90803,6.33117,9728.90556,459.13586,0.05855,0.09811,4.90550
323.95800,6.33703,9728.35794,459.11005,0.05855,0.09681,4.84031
324.00803,6.34283,9730.14906,459.19455,0.05855,0.09370,4.68522
324.05800,6.34869,9730.14161,459.19421,0.05855,0.10015,5.00775
324.10800,6.35449,9730.45602,459.20905,0.05855,0.09535,4.76771
324.15803,6.36041,9731.99084,459.28149,0.05855,0.11450,5.72520
324.20800,6.36615,9733.13078,459.33527,0.05855,0.11463,5.73156
324.25803,6.37200,9733.91607,459.37234,0.05855,0.10670,5.33494
324.30800,6.37780,9732.08100,459.28574,0.05855,0.09286,4.64281
324.35800,6.38366,9737.01105,459.51840,0.05855,0.09683,4.84131
324.40803,6.38940,9735.61555,459.45255,0.05855,0.10900,5.45018
324.45800,6.39532,9738.12416,459.57092,0.05855,0.10100,5.05014
324.50803,6.40112,9737.41785,459.53760,0.05855,0.11208,5.60397
324.55800,6.40698,9739.54424,459.63794,0.05855,0.10405,5.20268
324.60800,6.41278,9738.78801,459.60226,0.05855,0.11282,5.64096
324.65803,6.41858,9739.71039,459.64578,0.05855,0.11213,5.60667
324.70800,6.42438,9739.76552,459.64838,0.05855,0.10847,5.42334
324.75803,6.43030,9740.96730,459.70511,0.05855,0.12734,6.36720
324.80800,6.43604,9742.30841,459.76840,0.05855,0.12228,6.11397
324.85800,6.44190,9741.87702,459.74805,0.05855,0.12319,6.15962
324.90803,6.44770,9744.79690,459.88583,0.05855,0.11765,5.88269
324.95800,6.45362,9745.76920,459.93173,0.05855,0.11562,5.78111
325.00803,6.45942,9746.21773,459.95288,0.05855,0.11497,5.74856
325.05800,6.46528,9746.14993,459.94968,0.05855,0.11542,5.77087
325.10800,6.47108,9746.56120,459.96909,0.05855,0.11514,5.75701
325.15803,6.47694,9747.04474,459.99191,0.05855,0.11541,5.77042
325.20800,6.48274,9750.61208,460.16028,0.05855,0.11524,5.76177
325.25803,6.48853,9752.00161,460.22586,0.05855,0.11537,5.76874
325.30800,6.49433,9749.91545,460.12738,0.05855,0.11527,5.76326
325.35800,6.50019,9751.79449,460.21606,0.05855,0.11534,5.76698
325.40803,6.50611,9755.70753,460.40073,0.05855,0.11526,5.76277
325.45800,6.51191,9753.47832,460.29553,0.05855,0.11533,5.76656
325.50803,6.51777,9753.52749,460.29785,0.05855,0.11525,5.76231
325.55800,6.52351,9754.48787,460.34317,0.05855,0.11531,5.76539
325.60800,6.52943,9755.67698,460.39929,0.05855,0.11527,5.76367
325.65803,6.53529,9756.37734,460.43234,0.05855,0.11529,5.76432
325.70800,6.54109,9756.99127,460.46133,0.05855,0.11527,5.76372
325.75803,6.54695,9756.91527,460.45773,0.05855,0.11530,5.76504
325.80800,6.55281,9760.04303,460.60535,0.05855,0.11529,5.76433
325.85800,6.55861,9759.27711,460.56921,0.05855,0.11529,5.76450
325.90803,6.56447,9761.65831,460.68158,0.05855,0.11529,5.76474
325.95800,6.57033,9760.93709,460.64755,0.05855,0.11529,5.76470
326.00803,6.57619,9763.61185,460.77377,0.05855,0.11528,5.76392
326.05800,6.58193,9763.49562,460.76828,0.05855,0.11528,5.76424
326.10800,6.58773,9763.77055,460.78125,0.05855,0.11528,5.76412
326.15803,6.59353,9764.14979,460.79916,0.05855,0.11527,5.76348
326.20800,6.59944,9765.44768,460.86041,0.05855,0.11527,5.76347
326.25803,6.60518,9765.94537,460.88388,0.05855,0.11527,5.76339
326.30800,6.61110,9767.37365,460.95129,0.05855,0.11526,5.76299
326.35800,6.61690,9767.72010,460.96765,0.05855,0.11527,5.76340
326.40803,6.62282,9771.50276,461.14618,0.05855,0.11527,5.76347
326.45800,6.62856,9770.60050,461.10358,0.05855,0.11526,5.76303
326.50803,6.63442,9772.20088,461.17911,0.05855,0.11526,5.76319
326.55800,6.64022,9769.67663,461.06000,0.05855,0.11526,5.76310
326.60800,6.64614,9772.34542,461.18594,0.05855,0.11526,5.76298
326.65803,6.65194,9772.27464,461.18259,0.05855,0.11526,5.76320
326.70800,6.65774,9774.27512,461.27701,0.05855,0.11526,5.76322
326.75803,6.66354,9774.14772,461.27100,0.05855,0.11526,5.76296
326.80800,6.66946,9774.59624,461.29214,0.05855,0.11526,5.76292
326.85800,6.67526,9776.64664,461.38892,0.05855,0.11526,5.76275
326.90803,6.68112,9776.45814,461.38004,0.05855,0.11526,5.76289
326.95800,6.68686,9775.95821,461.35641,0.05855,0.11526,5.76278
327.00803,6.69284,9777.34923,461.42209,0.05855,0.11525,5.76272
327.05800,6.69864,9779.73714,461.53476,0.05855,0.11525,5.76258
327.10800,6.70455,9780.18641,461.55597,0.05855,0.11526,5.76297
327.15803,6.71023,9780.94339,461.59171,0.05855,0.11525,5.76273
327.20800,6.71615,9779.72150,461.53403,0.05855,0.11526,5.76279
327.25803,6.72189,9783.04520,461.69089,0.05855,0.11525,5.76269
327.30800,6.72781,9782.13102,461.64774,0.05855,0.11526,5.76284
327.35800,6.73355,9783.14281,461.69550,0.05855,0.11526,5.76309
327.40803,6.73941,9783.85806,461.72925,0.05855,0.11525,5.76268
327.45800,6.74527,9783.56376,461.71536,0.05855,0.11526,5.76284
327.50803,6.75107,9785.80117,461.82095,0.05855,0.11526,5.76301
327.55800,6.75693,9785.10752,461.78821,0.05855,0.11525,5.76266
327.60800,6.76273,9786.18041,461.83884,0.05855,0.11526,5.76278
327.65803,6.76865,9786.76230,461.86630,0.05855,0.11526,5.76294
327.70800,6.77433,9787.25404,461.88953,0.05855,0.11525,5.76268
327.75803,6.78025,9789.11296,461.97723,0.05855,0.11526,5.76291
327.80800,6.78611,9789.83864,462.01147,0.05855,0.11525,5.76269
327.85800,6.79191,9790.71930,462.05304,0.05855,0.11525,5.76273
327.90803,6.79771,9791.68266,462.09851,0.05855,0.11526,5.76291
327.95800,6.80351,9792.82483,462.15240,0.05855,0.11526,5.76288
328.00803,6.80948,9794.36189,462.22495,0.05855,0.11526,5.76302
328.05800,6.81522,9793.35234,462.17731,0.05855,0.11525,5.76240
328.10800,6.82108,9794.85810,462.24838,0.05855,0.11526,5.76276
328.15803,6.82682,9795.38262,462.27313,0.05855,0.11526,5.76288
328.20800,6.83280,9796.18803,462.31113,0.05855,0.11525,5.76232
328.25803,6.83860,9796.20591,462.31198,0.05855,0.11525,5.76263
328.30800,6.84440,9798.13337,462.40295,0.05855,0.11525,5.76260
328.35800,6.85026,9798.42842,462.41687,0.05855,0.11525,5.76259
328.40803,6.85606,9797.97915,462.39566,0.05855,0.11525,5.76226
328.45800,6.86198,9799.69501,462.47665,0.05855,0.11525,5.76259
328.50803,6.86766,9799.68533,462.47620,0.05855,0.11525,5.76226
328.55800,6.87364,9800.67030,462.52267,0.05855,0.11525,5.76229
328.60800,6.87938,9800.59877,462.51929,0.05855,0.11525,5.76235
328.65803,6.88530,9802.62458,462.61490,0.05855,0.11525,5.76228
328.70800,6.89110,9802.26621,462.59799,0.05855,0.11524,5.76220
328.75803,6.89696,9804.70031,462.71286,0.05855,0.11525,5.76236
328.80800,6.90276,9802.80787,462.62354,0.05855,0.11525,5.76237
328.85800,6.90862,9805.77171,462.76343,0.05855,0.11525,5.76236
328.90803,6.91442,9806.44524,462.79520,0.05855,0.11524,5.76207
328.95800,6.92022,9807.02415,462.82251,0.05855,0.11524,5.76200
329.00803,6.92607,9806.35956,462.79117,0.05855,0.11525,5.76241
329.05800,6.93193,9808.07394,462.87207,0.05855,0.11524,5.76207
329.10800,6.93773,9808.94044,462.91296,0.05855,0.11525,5.76244
329.15803,6.94365,9809.61919,462.94498,0.05855,0.11524,5.76200
329.20800,6.94939,9810.27409,462.97589,0.05855,0.11525,5.76232
329.25803,6.95531,9810.51251,462.98715,0.05855,0.11525,5.76229
329.30800,6.96105,9810.86195,463.00363,0.05855,0.11525,5.76267
329.35800,6.96697,9812.70075,463.09042,0.05855,0.11525,5.76249
329.40803,6.97265,9811.89907,463.05258,0.05855,0.11525,5.76250
329.45800,6.97863,9814.19906,463.16113,0.05855,0.11524,5.76217
329.50803,6.98437,9815.49025,463.22208,0.05855,0.11525,5.76225
329.55800,6.99023,9816.46106,463.26788,0.05855,0.11524,5.76199
329.60800,6.99609,9814.62970,463.18146,0.05855,0.11525,5.76237
329.65803,7.00201,9816.57207,463.27313,0.05855,0.11524,5.76210
329.70800,7.00781,9816.26213,463.25848,0.05855,0.11524,5.76220
329.75803,7.01361,9817.21580,463.30350,0.05855,0.11524,5.76207
329.80800,7.01947,9818.40715,463.35971,0.05855,0.11524,5.76209
329.85800,7.02527,9816.67265,463.27786,0.05855,0.11525,5.76234
329.90803,7.03112,9820.99026,463.48163,0.05855,0.11524,5.76198
329.95800,7.03692,9820.95748,463.48007,0.05855,0.11524,5.76214
330.00803,7.04272,9822.01621,463.53003,0.05855,0.11525,5.76232
330.05800,7.04858,9821.65635,463.51306,0.05855,0.11524,5.76196
330.10800,7.05444,9823.82596,463.61545,0.05855,0.11525,5.76243
330.15803,7.06030,9825.29968,463.68500,0.05855,0.11524,5.76214
330.20800,7.06604,9824.05171,463.62610,0.05855,0.11525,5.76226
330.25803,7.07196,9825.52320,463.69556,0.05855,0.11525,5.76226
330.30800,7.07776,9824.30577,463.63809,0.05855,0.11524,5.76181
330.35800,7.08356,9826.70337,463.75125,0.05855,0.11524,5.76208
330.40803,7.08936,9824.63360,463.65356,0.05855,0.11524,5.76177
330.45800,7.09522,9826.15501,463.72537,0.05855,0.11525,5.76241
330.50803,7.10108,9825.97321,463.71680,0.05855,0.11525,5.76235
330.55800,7.10694,9828.70981,463.84595,0.05855,0.11525,5.76227
330.60800,7.11274,9827.75241,463.80075,0.05855,0.11523,5.76169
330.65803,7.11860,9827.94687,463.80994,0.05855,0.11523,5.76165
330.70800,7.12440,9829.76183,463.89557,0.05855,0.11523,5.76165
330.75803,7.13020,9831.75635,463.98972,0.05855,0.11523,5.76172
330.80800,7.13605,9831.69526,463.98682,0.05855,0.11524,5.76182
330.85800,7.14191,9831.94634,463.99869,0.05855,0.11524,5.76194
330.90803,7.14777,9832.00520,464.00146,0.05855,0.11523,5.76165
330.95800,7.15357,9833.93341,464.09244,0.05855,0.11524,5.76199
331.00803,7.15937,9832.59603,464.02933,0.05855,0.11524,5.76184
331.05800,7.16529,9833.76876,464.08469,0.05855,0.11525,5.76229
331.10800,7.17109,9835.00630,464.14310,0.05855,0.11528,5.76383
331.15803,7.17695,9837.08277,464.24109,0.05855,0.11535,5.76736
331.20800,7.18281,9835.65599,464.17374,0.05855,0.11535,5.76739
331.25803,7.18855,9835.80053,464.18057,0.05855,0.11535,5.76754
331.30800,7.19447,9838.34043,464.30045,0.05855,0.11534,5.76706
331.35800,7.20027,9838.20632,464.29410,0.05855,0.11535,5.76730
331.40803,7.20613,9838.89624,464.32666,0.05855,0.11534,5.76681
331.45800,7.21187,9838.36800,464.30173,0.05855,0.11534,5.76681
331.50803,7.21785,9839.11678,464.33707,0.05855,0.11533,5.76663
331.55800,7.22365,9840.86916,464.41977,0.05855,0.11534,5.76699
331.60800,7.22951,9841.76770,464.46219,0.05855,0.11533,5.76669
331.65803,7.23531,9841.30353,464.44028,0.05855,0.11533,5.76656
331.70800,7.24117,9843.46271,464.54218,0.05855,0.11533,5.76646
331.75803,7.24696,9843.54392,464.54599,0.05855,0.11533,5.76650
331.80800,7.25276,9844.77773,464.60422,0.05855,0.11533,5.76653
331.85800,7.25862,9844.25321,464.57947,0.05855,0.11533,5.76653
331.90803,7.26448,9845.30300,464.62903,0.05855,0.11533,5.76635
331.95800,7.27034,9846.75884,464.69772,0.05855,0.11533,5.76639
332.00803,7.27614,9846.88103,464.70349,0.05855,0.11533,5.76654
332.05800,7.28200,9846.79610,464.69949,0.05855,0.11533,5.76642
332.10800,7.28780,9846.06668,464.66507,0.05855,0.11533,5.76659
332.15803,7.29366,9848.75709,464.79202,0.05855,0.11533,5.76640
332.20800,7.29946,9849.29651,464.81747,0.05855,0.11533,5.76629
332.25803,7.30526,9848.03736,464.75806,0.05855,0.11533,5.76628
332.30800,7.31118,9848.52910,464.78128,0.05855,0.11532,5.76609
332.35800,7.31704,9850.00357,464.85086,0.05855,0.11532,5.76606
332.40803,7.32278,9850.50872,464.87469,0.05855,0.11532,5.76587
332.45800,7.32870,9851.27464,464.91083,0.05855,0.11532,5.76587
332.50803,7.33450,9850.07137,464.85403,0.05855,0.11532,5.76606
332.55800,7.34036,9853.26990,465.00500,0.05855,0.11532,5.76589
332.60800,7.34610,9854.12225,465.04523,0.05855,0.11532,5.76615
332.65803,7.35196,9853.35261,465.00891,0.05855,0.11532,5.76591
332.70800,7.35775,9853.48448,465.01514,0.05855,0.11532,5.76600
332.75803,7.36367,9854.30703,465.05396,0.05855,0.11532,5.76585
332.80800,7.36941,9854.95970,465.08475,0.05855,0.11532,5.76606
332.85800,7.37527,9855.95360,465.13165,0.05855,0.11531,5.76574
332.90803,7.38113,9855.11690,465.09216,0.05855,0.11532,5.76597
332.95800,7.38699,9856.63533,465.16382,0.05855,0.11531,5.76571
333.00803,7.39279,9857.52717,465.20590,0.05855,0.11532,5.76607
333.05800,7.39859,9858.37728,465.24603,0.05855,0.11532,5.76578
333.10800,7.40445,9857.55622,465.20728,0.05855,0.11532,5.76596
333.15803,7.41025,9857.93993,465.22540,0.05855,0.11532,5.76581
333.20800,7.41611,9860.07154,465.32599,0.05855,0.11531,5.76567
333.25803,7.42191,9860.30996,465.33725,0.05855,0.11532,5.76578
333.30800,7.42783,9862.57046,465.44391,0.05855,0.11532,5.76582
333.35800,7.43363,9861.92375,465.41339,0.05855,0.11532,5.76577
333.40803,7.43949,9865.16476,465.56635,0.05855,0.11532,5.76576
333.45800,7.44529,9863.69401,465.49695,0.05855,0.11531,5.76532
333.50803,7.45103,9862.66658,465.44846,0.05855,0.11531,5.76536
333.55800,7.45695,9864.71623,465.54520,0.05855,0.11531,5.76567
333.60800,7.46274,9865.17295,465.56674,0.05855,0.11531,5.76551
333.65803,7.46860,9865.40765,465.57782,0.05855,0.11531,5.76547
333.70800,7.47440,9865.43968,465.57932,0.05855,0.11531,5.76560
333.75803,7.48026,9866.96556,465.65134,0.05855,0.11531,5.76539
333.80800,7.48606,9865.67438,465.59039,0.05855,0.11531,5.76553
333.85800,7.49192,9867.52361,465.67767,0.05855,0.11531,5.76547
333.90803,7.49778,9868.49219,465.72339,0.05855,0.11531,5.76547
333.95800,7.50364,9869.43170,465.76773,0.05855,0.11531,5.76558
334.00803,7.50950,9870.27511,465.80753,0.05855,0.11531,5.76551
334.05800,7.51524,9871.18781,465.85059,0.05855,0.11531,5.76549
334.10800,7.52116,9871.02911,465.84311,0.05855,0.11531,5.76539
334.15803,7.52690,9868.16511,465.70795,0.05855,0.11531,5.76539
334.20800,7.53276,9872.66675,465.92038,0.05855,0.11531,5.76530
334.25803,7.53856,9870.78995,465.83182,0.05855,0.11531,5.76536
334.30800,7.54442,9871.78981,465.87900,0.05855,0.11531,5.76525
334.35800,7.55034,9872.55052,465.91492,0.05855,0.11531,5.76550
334.40803,7.55620,9874.79985,466.02106,0.05855,0.11531,5.76529
334.45800,7.56194,9872.88803,465.93085,0.05855,0.11530,5.76510
334.50803,7.56786,9874.95631,466.02844,0.05855,0.11530,5.76507
334.55800,7.57365,9874.38262,466.00137,0.05855,0.11530,5.76513
334.60800,7.57951,9876.94189,466.12216,0.05855,0.11531,5.76532
334.65803,7.58525,9877.68322,466.15714,0.05855,0.11530,5.76517
334.70800,7.59111,9875.03901,466.03235,0.05855,0.11530,5.76504
334.75803,7.59691,9876.05080,466.08011,0.05855,0.11530,5.76507
334.80800,7.60289,9877.00373,466.12506,0.05855,0.11530,5.76503
334.85800,7.60857,9876.55073,466.10370,0.05855,0.11530,5.76493
334.90803,7.61449,9877.63330,466.15479,0.05855,0.11530,5.76496
334.95800,7.62023,9877.18180,466.13348,0.05855,0.11530,5.76521
335.00803,7.62615,9879.14279,466.22601,0.05855,0.11530,5.76502
335.05800,7.63189,9878.19135,466.18112,0.05855,0.11530,5.76489
335.10800,7.63775,9879.38195,466.23730,0.05855,0.11530,5.76519
335.15803,7.64355,9879.21059,466.22922,0.05855,0.11530,5.76497
335.20800,7.64947,9881.48600,466.33661,0.05855,0.11530,5.76512
335.25803,7.65527,9882.04479,466.36298,0.05855,0.11531,5.76526
335.30800,7.66113,9882.86212,466.40155,0.05855,0.11530,5.76493
335.35800,7.66693,9882.40391,466.37991,0.05855,0.11530,5.76502
335.40803,7.67279,9882.76675,466.39703,0.05855,0.11529,5.76426
335.45800,7.67853,9885.13529,466.50882,0.05855,0.11529,5.76449
335.50803,7.68444,9885.16137,466.51004,0.05855,0.11537,5.76842
335.55800,7.69018,9885.19788,466.51178,0.05855,0.11568,5.78403
335.60800,7.69604,9885.10326,466.50729,0.05855,0.11574,5.78696
335.65803,7.70184,9888.02314,466.64511,0.05855,0.11568,5.78392
335.70800,7.70770,9886.33186,466.56528,0.05855,0.11554,5.77714
335.75803,7.71350,9886.58145,466.57706,0.05855,0.11548,5.77417
335.80800,7.71942,9886.10759,466.55472,0.05855,0.11550,5.77521
335.85800,7.72522,9888.32712,466.65945,0.05855,0.11549,5.77449
335.90803,7.73102,9889.03120,466.69269,0.05855,0.11550,5.77484
335.95800,7.73688,9887.92181,466.64032,0.05855,0.11548,5.77420
336.00803,7.74268,9889.65854,466.72229,0.05855,0.11550,5.77495
336.05800,7.74860,9890.57869,466.76572,0.05855,0.11549,5.77428
336.10800,7.75428,9890.30674,466.75287,0.05855,0.11549,5.77460
336.15803,7.76020,9891.30065,466.79977,0.05855,0.11548,5.77417
336.20800,7.76600,9891.49287,466.80884,0.05855,0.11549,5.77438
336.25803,7.77198,9893.53955,466.90546,0.05855,0.11548,5.77387
336.30800,7.77766,9892.04422,466.83487,0.05855,0.11548,5.77418
336.35800,7.78352,9892.79523,466.87030,0.05855,0.11548,5.77385
336.40803,7.78937,9892.29009,466.84647,0.05855,0.11548,5.77394
336.45800,7.79523,9895.11386,466.97974,0.05855,0.11548,5.77376
336.50803,7.80103,9894.99614,466.97418,0.05855,0.11548,5.77391
336.55800,7.80683,9895.82613,467.01337,0.05855,0.11547,5.77372
336.60800,7.81269,9893.87110,466.92108,0.05855,0.11547,5.77357
336.65803,7.81855,9896.42963,467.04184,0.05855,0.11547,5.77359
336.70800,7.82435,9896.12117,467.02728,0.05855,0.11547,5.77374
336.75803,7.83021,9896.02581,467.02277,0.05855,0.11547,5.77353
336.80800,7.83601,9896.96681,467.06720,0.05855,0.11547,5.77371
336.85800,7.84199,9898.23416,467.12698,0.05855,0.11547,5.77329
336.90803,7.84767,9899.01721,467.16394,0.05855,0.11547,5.77352
336.95800,7.85353,9898.36529,467.13318,0.05855,0.11547,5.77349
337.00803,7.85933,9898.31164,467.13065,0.05855,0.11547,5.77332
337.05800,7.86525,9901.31572,467.27243,0.05855,0.11546,5.77322
337.10800,7.87099,9900.09233,467.21469,0.05855,0.11546,5.77303
337.15803,7.87691,9901.65249,467.28833,0.05855,0.11547,5.77326
337.20800,7.88271,9900.07445,467.21384,0.05855,0.11546,5.77314
337.25803,7.88857,9902.75070,467.34015,0.05855,0.11546,5.77316
337.30800,7.89443,9902.69035,467.33728,0.05855,0.11546,5.77291
337.35800,7.90022,9903.96664,467.39752,0.05855,0.11546,5.77324
337.40803,7.90608,9903.17091,467.35999,0.05855,0.11546,5.77291
337.45800,7.91188,9903.01296,467.35251,0.05855,0.11547,5.77326
337.50803,7.91768,9904.86667,467.44000,0.05855,0.11546,5.77284
337.55800,7.92348,9904.69828,467.43207,0.05855,0.11545,5.77274
337.60800,7.92928,9904.20356,467.40872,0.05855,0.11546,5.77300
337.65803,7.93526,9904.57758,467.42636,0.05855,0.11545,5.77267
337.70800,7.94106,9905.95147,467.49121,0.05855,0.11546,5.77293
337.75803,7.94698,9907.06682,467.54382,0.05855,0.11546,5.77285
337.80800,7.95272,9906.54975,467.51944,0.05855,0.11546,5.77306
337.85800,7.95858,9905.27347,467.45920,0.05855,0.11545,5.77271
337.90803,7.96426,9906.63841,467.52362,0.05855,0.11545,5.77255
337.95800,7.97018,9908.32597,467.60327,0.05855,0.11546,5.77297
338.00803,7.97604,9908.77748,467.62457,0.05855,0.11546,5.77281
338.05800,7.98202,9909.97478,467.68106,0.05855,0.11545,5.77274
338.10800,7.98788,9911.03947,467.73132,0.05855,0.11545,5.77272
338.15803,7.99368,9912.26286,467.78906,0.05855,0.11545,5.77254
338.20800,7.99953,9910.71686,467.71609,0.05855,0.11545,5.77266
338.25803,8.00539,9911.45149,467.75076,0.05855,0.11545,5.77250
338.30800,8.01119,9912.54300,467.80228,0.05855,0.11545,5.77263
338.35800,8.01693,9912.21443,467.78677,0.05855,0.11545,5.77238
338.40803,8.02279,9911.22648,467.74014,0.05855,0.11545,5.77246
338.45800,8.02859,9911.85680,467.76990,0.05855,0.11545,5.77260
338.50803,8.03439,9913.47879,467.84644,0.05855,0.11545,5.77255
338.55800,8.04025,9914.62395,467.90048,0.05855,0.11545,5.77260
338.60800,8.04599,9912.88424,467.81839,0.05855,0.11545,5.77261
338.65803,8.05191,9914.73272,467.90561,0.05855,0.11545,5.77258
338.70800,8.05771,9914.73347,467.90564,0.05855,0.11545,5.77237
338.75803,8.06357,9916.07681,467.96906,0.05855,0.11545,5.77241
338.80800,8.06937,9915.26693,467.93082,0.05855,0.11545,5.77235
338.85800,8.07523,9916.80324,468.00333,0.05855,0.11545,5.77233
338.90803,8.08109,9917.25326,468.02457,0.05855,0.11545,5.77251
338.95800,8.08689,9918.73592,468.09454,0.05855,0.11545,5.77227
339.00803,8.09275,9916.87104,468.00653,0.05855,0.11545,5.77239
339.05800,8.09855,9917.72711,468.04694,0.05855,0.11545,5.77243
339.10800,8.10441,9917.43803,468.03329,0.05855,0.11544,5.77214
339.15803,8.11014,9919.18296,468.11563,0.05855,0.11544,5.77202
339.20800,8.11606,9919.82669,468.14600,0.05855,0.11545,5.77239
339.25803,8.12180,9919.24852,468.11871,0.05855,0.11544,5.77177
339.30800,8.12772,9921.18716,468.21021,0.05855,0.11544,5.77220
339.35800,8.13352,9920.82581,468.19318,0.05855,0.11544,5.77197
339.40803,8.13938,9921.82791,468.24045,0.05855,0.11544,5.77224
339.45800,8.14518,9920.26180,468.16653,0.05855,0.11544,5.77213
339.50803,8.15110,9921.11415,468.20676,0.05855,0.11544,5.77202
339.55800,8.15690,9923.02671,468.29703,0.05855,0.11544,5.77193
339.60800,8.16270,9921.68263,468.23361,0.05855,0.11544,5.77192
339.65803,8.16862,9923.50653,468.31967,0.05855,0.11544,5.77217
339.70800,8.17436,9922.63258,468.27844,0.05855,0.11544,5.77209
339.75803,8.18028,9925.17397,468.39838,0.05855,0.11544,5.77207
339.80800,8.18608,9923.67417,468.32758,0.05855,0.11544,5.77206
339.85800,8.19188,9923.59072,468.32364,0.05855,0.11544,5.77193
339.90803,8.19774,9923.34485,468.31204,0.05855,0.11544,5.77181
339.95800,8.20354,9925.93989,468.43451,0.05855,0.11544,5.77189
340.00803,8.20940,9926.15670,468.44473,0.05855,0.11544,5.77204
340.05800,8.21520,9923.25172,468.30765,0.05855,0.11544,5.77199
340.10800,8.22100,9924.75376,468.37854,0.05855,0.11544,5.77186
340.15803,8.22685,9926.36383,468.45453,0.05855,0.11543,5.77170
340.20800,8.23265,9927.41659,468.50421,0.05855,0.11544,5.77188
340.25803,8.23851,9926.17235,468.44547,0.05855,0.11543,5.77151
340.30800,8.24437,9928.23243,468.54269,0.05855,0.11543,5.77168
340.35800,8.25023,9928.83593,468.57120,0.05855,0.11543,5.77161
340.40803,8.25603,9929.51915,468.60342,0.05855,0.11543,5.77169
340.45800,8.26195,9928.82550,468.57068,0.05855,0.11543,5.77136
340.50803,8.26775,9928.96408,468.57724,0.05855,0.11543,5.77154
340.55800,8.27361,9930.98691,468.67270,0.05855,0.11543,5.77140
340.60800,8.27941,9930.34169,468.64224,0.05855,0.11543,5.77165
340.65803,8.28521,9930.37969,468.64404,0.05855,0.11543,5.77150
340.70800,8.29113,9929.89540,468.62119,0.05855,0.11543,5.77169
340.75803,8.29693,9930.70304,468.65930,0.05855,0.11543,5.77150
340.80800,8.30279,9932.53812,468.74591,0.05855,0.11543,5.77143
340.85800,8.30847,9932.17751,468.72888,0.05855,0.11543,5.77166
340.90803,8.31445,9933.37482,468.78540,0.05855,0.11543,5.77167
340.95800,8.32025,9934.30987,468.82953,0.05855,0.11543,5.77162
341.00803,8.32605,9935.25013,468.87390,0.05855,0.11543,5.77139
341.05800,8.33190,9934.22791,468.82565,0.05855,0.11543,5.77159
341.10800,8.33770,9935.30750,468.87659,0.05855,0.11543,5.77171
341.15803,8.34362,9934.72859,468.84927,0.05855,0.11543,5.77160
341.20800,8.34942,9936.15389,468.91653,0.05855,0.11543,5.77158
341.25803,8.35522,9934.51104,468.83902,0.05855,0.11543,5.77126
341.30800,8.36108,9934.73083,468.84937,0.05855,0.11543,5.77138
341.35800,8.36700,9936.75590,468.94495,0.05855,0.11543,5.77159
341.40803,8.37280,9937.22528,468.96710,0.05855,0.11543,5.77135
341.45800,8.37860,9938.66697,469.03513,0.05855,0.11543,5.77140
341.50803,8.38440,9935.94527,468.90671,0.05855,0.11542,5.77118
341.55800,8.39026,9936.32302,468.92453,0.05855,0.11543,5.77130
341.60800,8.39606,9939.69887,469.08383,0.05855,0.11543,5.77125
341.65803,8.40186,9939.23992,469.06216,0.05855,0.11542,5.77123
341.70800,8.40778,9939.32635,469.06625,0.05855,0.11542,5.77115
341.75803,8.41358,9938.54180,469.02924,0.05855,0.11543,5.77126
341.80800,8.41944,9940.80529,469.13605,0.05855,0.11542,5.77121
341.85800,8.42530,9939.63853,469.08099,0.05855,0.11542,5.77116
341.90803,8.43110,9942.27454,469.20538,0.05855,0.11542,5.77118
341.95800,8.43701,9939.61543,469.07990,0.05855,0.11542,5.77122
342.00803,8.44281,9942.57107,469.21939,0.05855,0.11543,5.77129
342.05800,8.44861,9942.45410,469.21387,0.05855,0.11543,5.77128
342.10800,8.45441,9941.72767,469.17960,0.05855,0.11543,5.77152
342.15803,8.46033,9943.09112,469.24393,0.05855,0.11542,5.77118
342.20800,8.46613,9944.10589,469.29181,0.05855,0.11543,5.77138
342.25803,8.47199,9943.25951,469.25186,0.05855,0.11543,5.77127
342.30800,8.47779,9942.22239,469.20294,0.05855,0.11542,5.77125
342.35800,8.48371,9944.94483,469.33142,0.05855,0.11543,5.77128
342.40803,8.48951,9944.23851,469.29807,0.05855,0.11542,5.77121
